date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:09	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:18:17%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemo.edublink.co%2Fnourish-your-body-nourish-your-life%2F&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F03%2Fcourse-35.jpg	D:/demo/m.facebook.com/sharera9f7.php	(from https://demo.edublink.co/nourish-your-body-nourish-your-life/)
15:32:10	1381/1381	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20May%202024%2014:42:20%20GMT	https://demo.edublink.co/wp-content/uploads/elementor/css/post-15602.css?ver=1715179340	D:/demo/demo.edublink.co/wp-content/uploads/elementor/css/post-15602fda6.css	(from https://demo.edublink.co/delightful-dishes-cooked-from-scratch/)
15:32:11	855/855	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/delightful-dishes-cooked-from-scratch/feed/	D:/demo/demo.edublink.co/delightful-dishes-cooked-from-scratch/feed/index.html	(from https://demo.edublink.co/delightful-dishes-cooked-from-scratch/)
15:32:11	1374890/1374890	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Jun%202024%2018:24:56%20GMT	https://demo.edublink.co/wp-content/cache/min/1/0c9576224d3d13082127870f9f489ab5.js	D:/demo/demo.edublink.co/wp-content/cache/min/1/0c9576224d3d13082127870f9f489ab5.js	(from https://demo.edublink.co/category/nutrition/page/2/)
15:32:12	12896/12896	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:18:19%20GMT	https://demo.edublink.co/wp-json/wp/v2/posts/15602	D:/demo/demo.edublink.co/wp-json/wp/v2/posts/15602.json	(from https://demo.edublink.co/delightful-dishes-cooked-from-scratch/)
15:32:13	2376/2376	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:18:20%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fdelightful-dishes-cooked-from-scratch%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed6b0a.json	(from https://demo.edublink.co/delightful-dishes-cooked-from-scratch/)
15:32:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:18:20%20GMT	https://demo.edublink.co/?p=15602	D:/demo/demo.edublink.co/indexd051.html	(from https://demo.edublink.co/delightful-dishes-cooked-from-scratch/)
15:32:14	2574/2574	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:18:21%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fdelightful-dishes-cooked-from-scratch%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed288c	(from https://demo.edublink.co/delightful-dishes-cooked-from-scratch/)
15:32:15	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:18:22%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demo.edublink.co/delightful-dishes-cooked-from-scratch/&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F11%2Fcourse-92.jpg	D:/demo/www.facebook.com/sharer.6fd7cc2.delayed	(from https://demo.edublink.co/delightful-dishes-cooked-from-scratch/)
15:32:15	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:18:23%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemo.edublink.co%2Fdelightful-dishes-cooked-from-scratch%2F&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F11%2Fcourse-92.jpg	D:/demo/m.facebook.com/sharer5f17.php	(from https://demo.edublink.co/delightful-dishes-cooked-from-scratch/)
15:32:16	173023/173023	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2013:07:54%20GMT	https://demo.edublink.co/wp-content/uploads/2023/11/course-92.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/11/course-92.jpg	(from https://demo.edublink.co/delightful-dishes-cooked-from-scratch/)
15:32:16	1381/1381	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20May%202024%2014:42:03%20GMT	https://demo.edublink.co/wp-content/uploads/elementor/css/post-15592.css?ver=1715179323	D:/demo/demo.edublink.co/wp-content/uploads/elementor/css/post-15592a431.css	(from https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/)
15:32:17	873/873	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/feed/	D:/demo/demo.edublink.co/elevate-your-strength-and-stamina-naturally/feed/index.html	(from https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/)
15:32:17	12917/12917	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:18:25%20GMT	https://demo.edublink.co/wp-json/wp/v2/posts/15592	D:/demo/demo.edublink.co/wp-json/wp/v2/posts/15592.json	(from https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/)
15:32:19	2436/2436	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:18:26%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Felevate-your-strength-and-stamina-naturally%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed7435.json	(from https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/)
15:32:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:18:26%20GMT	https://demo.edublink.co/?p=15592	D:/demo/demo.edublink.co/indexa55d.html	(from https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/)
15:32:21	2631/2631	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:18:28%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Felevate-your-strength-and-stamina-naturally%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed47c8	(from https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/)
15:32:21	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:18:29%20GMT	https://www.facebook.com/sharer.php?s=100&u=https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F01%2Fcourse-52.jpg	D:/demo/www.facebook.com/sharer9270.php	(from https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/)
15:32:22	138417/138417	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2013:20:49%20GMT	https://demo.edublink.co/wp-content/uploads/2023/01/course-52.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/01/course-52.jpg	(from https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/)
15:32:22	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:18:29%20GMT	https://m.facebook.com/sharer.php?s=100&u=https%3A%2F%2Fdemo.edublink.co%2Felevate-your-strength-and-stamina-naturally%2F&i=https%3A%2F%2Fdemo.edublink.co%2Fwp-content%2Fuploads%2F2023%2F01%2Fcourse-52.jpg	D:/demo/m.facebook.com/sharer.705c3d6.delayed	(from https://demo.edublink.co/elevate-your-strength-and-stamina-naturally/)
15:32:24	125104/125104	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:16%20GMT	https://demo.edublink.co/events/our-excellence-partner-france-pavilion/	D:/demo/demo.edublink.co/events/our-excellence-partner-france-pavilion/index.html	(from https://demo.edublink.co/events/page/2/)
15:32:26	124993/124993	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:18%20GMT	https://demo.edublink.co/events/a-night-of-words-and-wonder/	D:/demo/demo.edublink.co/events/a-night-of-words-and-wonder/index.html	(from https://demo.edublink.co/events/page/2/)
15:32:26	125041/125041	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:20%20GMT	https://demo.edublink.co/events/mastering-the-art-of-photography/	D:/demo/demo.edublink.co/events/mastering-the-art-of-photography/index.html	(from https://demo.edublink.co/events/page/2/)
15:32:27	125071/125071	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:21%20GMT	https://demo.edublink.co/events/navigating-the-online-art-landscape/	D:/demo/demo.edublink.co/events/navigating-the-online-art-landscape/index.html	(from https://demo.edublink.co/events/page/3/)
15:32:27	1374890/1374890	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Jun%202024%2018:34:13%20GMT	https://demo.edublink.co/wp-content/cache/min/1/8decae8f387549c5d0ecf70f1395ba34.js	D:/demo/demo.edublink.co/wp-content/cache/min/1/8decae8f387549c5d0ecf70f1395ba34.js	(from https://demo.edublink.co/events/page/2/)
15:32:27	125091/125091	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:24%20GMT	https://demo.edublink.co/events/flavors-unleashed-taste-bud-adventure/	D:/demo/demo.edublink.co/events/flavors-unleashed-taste-bud-adventure/index.html	(from https://demo.edublink.co/events/page/3/)
15:32:27	125133/125133	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:23%20GMT	https://demo.edublink.co/events/online-artistry-where-pixels-meet-passion/	D:/demo/demo.edublink.co/events/online-artistry-where-pixels-meet-passion/index.html	(from https://demo.edublink.co/events/page/3/)
15:32:28	48945/48945	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Nov%202023%2013:46:42%20GMT	https://demo.edublink.co/wp-content/uploads/2023/11/course-86-590x430.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/11/course-86-590x430.jpg	(from https://demo.edublink.co/events/page/4/)
15:32:28	125097/125097	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:32%20GMT	https://demo.edublink.co/events/tasty-transformations-culinaryshowcase/	D:/demo/demo.edublink.co/events/tasty-transformations-culinaryshowcase/index.html	(from https://demo.edublink.co/events/page/3/)
15:32:29	125217/125217	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:31%20GMT	https://demo.edublink.co/events/music-and-movement-adventure-in-sing-along-safari/	D:/demo/demo.edublink.co/events/music-and-movement-adventure-in-sing-along-safari/index.html	(from https://demo.edublink.co/events/page/3/)
15:32:29	39165/39165	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Nov%202023%2013:46:45%20GMT	https://demo.edublink.co/wp-content/uploads/2023/11/course-87-590x430.jpg	D:/demo/demo.edublink.co/wp-content/uploads/2023/11/course-87-590x430.jpg	(from https://demo.edublink.co/events/page/4/)
15:32:29	125195/125195	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:26%20GMT	https://demo.edublink.co/events/knife-skills-unwrapped-precision-in-the-kitchen/	D:/demo/demo.edublink.co/events/knife-skills-unwrapped-precision-in-the-kitchen/index.html	(from https://demo.edublink.co/events/page/3/)
15:32:29	125125/125125	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:27%20GMT	https://demo.edublink.co/events/fire-feast-grilling-mastery-unleashed/	D:/demo/demo.edublink.co/events/fire-feast-grilling-mastery-unleashed/index.html	(from https://demo.edublink.co/events/page/4/)
15:32:30	125195/125195	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:29%20GMT	https://demo.edublink.co/events/exploring-the-outdoors-together-in-nature-quest/	D:/demo/demo.edublink.co/events/exploring-the-outdoors-together-in-nature-quest/index.html	(from https://demo.edublink.co/events/page/4/)
15:32:30	125081/125081	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:34%20GMT	https://demo.edublink.co/events/wellness-bites-healthy-food-festival/	D:/demo/demo.edublink.co/events/wellness-bites-healthy-food-festival/index.html	(from https://demo.edublink.co/events/page/4/)
15:32:30	125081/125081	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2002:19:35%20GMT	https://demo.edublink.co/events/energize-your-plate-wellness-seminar/	D:/demo/demo.edublink.co/events/energize-your-plate-wellness-seminar/index.html	(from https://demo.edublink.co/events/page/4/)
15:32:31	122904/122904	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Jun%202024%2010:09:36%20GMT	https://demo.edublink.co/events/page/5/	D:/demo/demo.edublink.co/events/page/5/index.html	(from https://demo.edublink.co/events/page/4/)
15:32:31	3502/3502	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:18:39%20GMT	https://demo.edublink.co/wp-json/wp/v2/pages/14309	D:/demo/demo.edublink.co/wp-json/wp/v2/pages/14309.json	(from https://demo.edublink.co/user-register/)
15:32:32	2150/2150	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:18:40%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fuser-register%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed446b.json	(from https://demo.edublink.co/user-register/)
15:32:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:18:40%20GMT	https://demo.edublink.co/?p=14309	D:/demo/demo.edublink.co/indexd64d.html	(from https://demo.edublink.co/user-register/)
15:32:34	2307/2307	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:18:41%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fuser-register%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed5566	(from https://demo.edublink.co/user-register/)
15:32:35	14756/14756	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2018%20Nov%202023%2014:20:40%20GMT	https://demo.edublink.co/wp-content/plugins/woocommerce/assets/js/frontend/checkout.min.js?ver=8.3.0	D:/demo/demo.edublink.co/wp-content/plugins/woocommerce/assets/js/frontend/checkout.min9662.js	(from https://demo.edublink.co/checkout/)
15:32:36	1486/1486	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:18:43%20GMT	https://demo.edublink.co/wp-json/wp/v2/pages/13477	D:/demo/demo.edublink.co/wp-json/wp/v2/pages/13477.json	(from https://demo.edublink.co/checkout/)
15:32:37	2125/2125	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:18:44%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fcheckout%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embedcc35.json	(from https://demo.edublink.co/checkout/)
15:32:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:18:45%20GMT	https://demo.edublink.co/?p=13477	D:/demo/demo.edublink.co/indexc9e4.html	(from https://demo.edublink.co/checkout/)
15:32:40	2282/2282	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:18:46%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fcheckout%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed57b3	(from https://demo.edublink.co/checkout/)
15:32:44	178832/178832	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2010:18:49%20GMT	http://demo.edublink.co/shop/?removed_item=1	D:/demo/demo.edublink.co/shop/indexaafe.html	(from https://demo.edublink.co/cart/?remove_item=882137f311c5728f8e257e56820af92c&_wpnonce=fea460b0a7)
15:32:52	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:18:49%20GMT	https://demo.edublink.co/cart/?undo_item=882137f311c5728f8e257e56820af92c&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/indexecdd.html	(from https://demo.edublink.co/cart/?remove_item=3dba880b99f7157c9f362be445a56493&_wpnonce=424a2e7a64)
15:32:53	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:18:49%20GMT	https://demo.edublink.co/cart/?undo_item=6483a599028c6f20aa6f40c3b507420d&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/indexd0f4.html	(from https://demo.edublink.co/cart/?remove_item=882137f311c5728f8e257e56820af92c&_wpnonce=ba3436013b)
15:32:53	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:18:50%20GMT	https://demo.edublink.co/cart/?undo_item=af070abdf5156acd363fca2b6f391ace&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/index0145.html	(from https://demo.edublink.co/cart/?remove_item=882137f311c5728f8e257e56820af92c&_wpnonce=ba3436013b)
15:32:58	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:18:54%20GMT	https://demo.edublink.co/cart/?undo_item=0f2cdab3b6cd72058596bab972897f61&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/index366f.html	(from https://demo.edublink.co/cart/?remove_item=882137f311c5728f8e257e56820af92c&_wpnonce=ba3436013b)
15:33:06	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:19:02%20GMT	https://demo.edublink.co/cart/?undo_item=b165bafed6172152a6eff6fa40b09353&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/index01f7.html	(from https://demo.edublink.co/cart/?remove_item=882137f311c5728f8e257e56820af92c&_wpnonce=ba3436013b)
15:33:07	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:19:03%20GMT	https://demo.edublink.co/cart/?undo_item=07193c44ba3be8df1f67e96110c2006e&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/index6316.html	(from https://demo.edublink.co/cart/?remove_item=882137f311c5728f8e257e56820af92c&_wpnonce=ba3436013b)
15:33:07	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:19:02%20GMT	https://demo.edublink.co/cart/?undo_item=fa522ede9e820bba27b3656fa5209cdf&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/indexf44f.html	(from https://demo.edublink.co/cart/?remove_item=882137f311c5728f8e257e56820af92c&_wpnonce=ba3436013b)
15:33:09	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:19:08%20GMT	https://demo.edublink.co/cart/?undo_item=a3782ef3356e45ba3e6fa056fd2a8ce4&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/indexa301.html	(from https://demo.edublink.co/cart/?remove_item=882137f311c5728f8e257e56820af92c&_wpnonce=ba3436013b)
15:33:10	1827/1827	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/product/book-demo-m/feed/	D:/demo/demo.edublink.co/product/book-demo-m/feed/index.html	(from https://demo.edublink.co/product/book-demo-m/)
15:33:10	3082/3082	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:19:18%20GMT	https://demo.edublink.co/wp-json/wp/v2/product/15099	D:/demo/demo.edublink.co/wp-json/wp/v2/product/15099.json	(from https://demo.edublink.co/product/book-demo-m/)
15:33:12	2286/2286	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:19:19%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fproduct%2Fbook-demo-m%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed47cc.json	(from https://demo.edublink.co/product/book-demo-m/)
15:33:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:19:19%20GMT	https://demo.edublink.co/?p=15099	D:/demo/demo.edublink.co/index3c22.html	(from https://demo.edublink.co/product/book-demo-m/)
15:33:14	2479/2479	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:19:21%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fproduct%2Fbook-demo-m%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed1279	(from https://demo.edublink.co/product/book-demo-m/)
15:33:15	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:19:22%20GMT	https://demo.edublink.co/cart/?remove_item=da353f402faf6cf475d4abd1450b0882&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/index8dfc.html	(from https://demo.edublink.co/shop/page/2/?add-to-cart=15099)
15:33:15	3082/3082	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:19:23%20GMT	https://demo.edublink.co/wp-json/wp/v2/product/15100	D:/demo/demo.edublink.co/wp-json/wp/v2/product/15100.json	(from https://demo.edublink.co/product/book-demo-n/)
15:33:15	1827/1827	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/product/book-demo-n/feed/	D:/demo/demo.edublink.co/product/book-demo-n/feed/index.html	(from https://demo.edublink.co/product/book-demo-n/)
15:33:16	2287/2287	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:19:24%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fproduct%2Fbook-demo-n%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embedcd28.json	(from https://demo.edublink.co/product/book-demo-n/)
15:33:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:19:24%20GMT	https://demo.edublink.co/?p=15100	D:/demo/demo.edublink.co/indexca45.html	(from https://demo.edublink.co/product/book-demo-n/)
15:33:21	2480/2480	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:19:28%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fproduct%2Fbook-demo-n%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed8e27	(from https://demo.edublink.co/product/book-demo-n/)
15:33:24	3082/3082	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:19:31%20GMT	https://demo.edublink.co/wp-json/wp/v2/product/15101	D:/demo/demo.edublink.co/wp-json/wp/v2/product/15101.json	(from https://demo.edublink.co/product/book-demo-o/)
15:33:24	1827/1827	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/product/book-demo-o/feed/	D:/demo/demo.edublink.co/product/book-demo-o/feed/index.html	(from https://demo.edublink.co/product/book-demo-o/)
15:33:24	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:19:31%20GMT	https://demo.edublink.co/cart/?remove_item=845ce31b9cf79c9aad515d0209881a3c&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/index437c.html	(from https://demo.edublink.co/shop/page/2/?add-to-cart=15100)
15:33:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:19:32%20GMT	https://demo.edublink.co/?p=15101	D:/demo/demo.edublink.co/index8ca6.html	(from https://demo.edublink.co/product/book-demo-o/)
15:33:26	2287/2287	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:19:33%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fproduct%2Fbook-demo-o%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed6e0c.json	(from https://demo.edublink.co/product/book-demo-o/)
15:33:27	2480/2480	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:19:34%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fproduct%2Fbook-demo-o%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed650d	(from https://demo.edublink.co/product/book-demo-o/)
15:33:28	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:19:35%20GMT	https://demo.edublink.co/cart/?remove_item=0bbfd30c6d7efe2fff86061e79c010db&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/indexf7d7.html	(from https://demo.edublink.co/shop/page/2/?add-to-cart=15101)
15:33:28	1827/1827	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/product/book-demo-p/feed/	D:/demo/demo.edublink.co/product/book-demo-p/feed/index.html	(from https://demo.edublink.co/product/book-demo-p/)
15:33:28	3082/3082	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:19:36%20GMT	https://demo.edublink.co/wp-json/wp/v2/product/15102	D:/demo/demo.edublink.co/wp-json/wp/v2/product/15102.json	(from https://demo.edublink.co/product/book-demo-p/)
15:33:29	2286/2286	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:19:37%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fproduct%2Fbook-demo-p%2F	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed8f18.json	(from https://demo.edublink.co/product/book-demo-p/)
15:33:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2010:19:37%20GMT	https://demo.edublink.co/?p=15102	D:/demo/demo.edublink.co/index917d.html	(from https://demo.edublink.co/product/book-demo-p/)
15:33:30	2479/2479	---M-Z	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2010:19:38%20GMT	https://demo.edublink.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.edublink.co%2Fproduct%2Fbook-demo-p%2F&format=xml	D:/demo/demo.edublink.co/wp-json/oembed/1.0/embed3c2f	(from https://demo.edublink.co/product/book-demo-p/)
15:33:32	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Jul%202024%2010:19:39%20GMT	https://demo.edublink.co/cart/?remove_item=575dc1140c7f125454530f5541b003e1&_wpnonce=fea460b0a7	D:/demo/demo.edublink.co/cart/index7754.html	(from https://demo.edublink.co/shop/page/2/?add-to-cart=15102)
15:33:32	3082/3082	---M-Z	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2010:19:39%20GMT	https://demo.edublink.co/wp-json/wp/v2/product/15103	D:/demo/demo.edublink.co/wp-json/wp/v2/product/15103.json	(from https://demo.edublink.co/product/book-demo-q/)
15:33:32	1827/1827	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2028%20Jun%202024%2020:27:53%20GMT	https://demo.edublink.co/product/book-demo-q/feed/	D:/demo/demo.edublink.co/product/book-demo-q/feed/index.html	(from https://demo.edublink.co/product/book-demo-q/)
